,FR1A__PSD_06_location_last.lat,FR1A__PSD_06_location_last.lon,FR1A__Diagnose_01__UH_Timestamp_first.text,FASCAN__ESP_21__ESP_v_Signal_last
1474,48.78481000000001,11.422910000000002,2021-09-30T07:26:56,0.0
1475,48.78481000000001,11.422910000000002,2021-09-30T07:26:57,0.0
1476,48.78481000000001,11.422910000000002,2021-09-30T07:26:58,0.0
1477,48.78481000000001,11.422910000000002,2021-09-30T07:26:59,0.0
1478,48.78481000000001,11.422910000000002,2021-09-30T07:27:06,0.0
1479,48.78481000000001,11.422910000000002,2021-09-30T07:27:12,0.0
1480,48.78481000000001,11.422910000000002,2021-09-30T07:27:17,0.0
1481,48.78481000000001,11.422910000000002,2021-09-30T07:27:21,0.0
1482,48.78481000000001,11.422910000000002,2021-09-30T07:27:47,0.0
1483,48.78481000000001,11.422910000000002,2021-09-30T07:27:51,0.0
1484,48.785160000000005,11.42195,2021-09-30T07:47:37,16.6
1485,48.785140000000006,11.42223,2021-09-30T07:47:39,9.35
1486,48.785250000000005,11.421790000000001,2021-09-30T07:48:23,0.0
1487,48.785250000000005,11.421790000000001,2021-09-30T07:48:24,0.0
1488,48.785250000000005,11.421790000000001,2021-09-30T07:48:26,0.0
1489,48.785250000000005,11.421790000000001,2021-09-30T07:48:27,0.0
1490,48.785250000000005,11.421790000000001,2021-09-30T07:48:43,0.0
1491,48.785250000000005,11.421790000000001,2021-09-30T07:48:56,0.0
1492,48.785250000000005,11.421790000000001,2021-09-30T07:49:20,0.0
1493,48.785250000000005,11.421790000000001,2021-09-30T07:49:36,0.0
1494,48.785250000000005,11.421790000000001,2021-09-30T07:49:39,0.0
1495,48.785250000000005,11.421790000000001,2021-09-30T07:49:45,0.0
1496,48.785250000000005,11.421790000000001,2021-09-30T07:49:51,0.0
1497,48.785250000000005,11.421790000000001,2021-09-30T07:49:53,0.0
1498,48.785250000000005,11.421790000000001,2021-09-30T07:50:03,0.0
1499,48.785250000000005,11.421790000000001,2021-09-30T07:50:04,0.0
1500,48.785250000000005,11.421790000000001,2021-09-30T07:50:22,0.0
1501,48.785250000000005,11.421790000000001,2021-09-30T07:50:39,0.0
1502,48.785250000000005,11.421790000000001,2021-09-30T07:50:45,0.0
1503,48.785250000000005,11.421790000000001,2021-09-30T07:51:47,0.0
1504,48.785250000000005,11.421790000000001,2021-09-30T07:51:50,0.0
1505,48.785250000000005,11.421790000000001,2021-09-30T07:52:02,0.0
1506,48.785250000000005,11.421790000000001,2021-09-30T07:52:04,0.0
1507,48.785250000000005,11.421790000000001,2021-09-30T07:52:06,0.0
1508,48.785250000000005,11.421790000000001,2021-09-30T07:52:06,0.0
1509,48.785250000000005,11.421790000000001,2021-09-30T07:52:06,0.0
1510,48.785250000000005,11.421790000000001,2021-09-30T07:52:06,0.0
1511,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1512,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1513,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1514,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1515,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1516,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1517,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1518,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1519,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1520,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1521,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1522,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1523,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1524,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1525,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1526,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1527,48.785250000000005,11.421790000000001,2021-09-30T07:52:26,0.0
1528,48.785250000000005,11.421790000000001,2021-09-30T08:43:35,0.0
1529,48.785250000000005,11.421790000000001,2021-09-30T08:44:37,0.0
1530,48.785250000000005,11.421790000000001,2021-09-30T08:44:56,0.0
1531,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1532,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1533,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1534,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1535,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1536,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1537,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1538,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1539,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1540,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1541,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1542,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1543,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1544,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1545,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1546,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1547,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1548,48.785250000000005,11.421790000000001,2021-09-30T08:45:04,0.0
1549,48.785250000000005,11.421790000000001,2021-09-30T08:48:17,0.0
1550,48.785250000000005,11.421790000000001,2021-09-30T08:48:31,2.48
1551,48.785160000000005,11.42195,2021-09-30T08:48:54,8.870000000000001
1552,48.78538,11.421710000000001,2021-09-30T08:49:55,0.0
1553,48.78538,11.421710000000001,2021-09-30T08:50:01,0.0
1554,48.78538,11.421710000000001,2021-09-30T08:50:14,0.0
1555,48.78538,11.421710000000001,2021-09-30T08:50:28,0.0
1556,48.78538,11.421710000000001,2021-09-30T08:50:29,0.0
