id,lat,lon,x,y
30801,48.767229053059665,11.44396559807101,7181.016361529355,4829.357587790496
30802,48.76726825914008,11.44401172441746,7184.265576323943,4833.824031806477
30901,48.775227784862764,11.420338235879095,5416.754569947139,5662.947387372574
31301,48.78156705156628,11.447404876821631,7382.484008066583,6431.109063455386
31302,48.781430817154934,11.44741519676745,7383.728864185747,6415.991285752137
3202,48.77413811555048,11.406624276567959,4413.120309394708,5509.89521124977
32501,48.772623262310766,11.409904319233595,4659.415542626889,5349.144443540559
34002,48.77513791917838,11.373674628253003,1989.0318239524577,5545.0297184443725
34098,48.775659237606746,11.374062589057294,2015.7257424520947,5603.862102027651
34099,48.775439054144954,11.374186769575237,2025.6114955645444,5579.673528207119
34101,48.74976512140092,11.477275579984942,9691.577419939398,2967.3858066464663
34102,48.74980039392095,11.477302031221155,9693.394045610605,2971.36947687703
3501,48.785074526062914,11.438933473245177,6747.742572653868,6800.986580318513
3502,48.78502858232808,11.439220053851175,6768.954980941475,6796.554483318639
3801,48.75542506751635,11.461953991915516,8545.11362432133,3559.9562155290314
3802,48.75543125867997,11.462472393750794,8583.189326193416,3561.87612976645
38201,48.774182364965036,11.405849033380415,4356.0122582779795,5513.013452485496
39001,48.770457068330835,11.380558247011932,2510.99,5040.55
39002,48.77023379941188,11.380503727583362,2507.760339369861,5015.608806802618
3901,48.776473410915465,11.376626955277363,2201.2848300630935,5700.233697161764
3902,48.776643161666385,11.37654356595338,2194.57,5718.91
39099,48.76992765394594,11.380445736019151,2504.5635322432095,4981.44805543862
39601,48.77318079064137,11.442460236249861,7049.19,5487.33
39602,48.773465215382515,11.442538830474177,7053.949735424228,5519.128386227952
4001,48.754910710410655,11.475708797567732,9557.828143111019,3535.5579294781996
4002,48.754936451911696,11.475803602545602,9564.702517633497,3538.6455292988194
41801,48.79242263112028,11.481201674822096,9825.627316345028,7718.043018576302
42501,48.765469589223265,11.41662546212225,5178.43,4569.68
42502,48.76531084288828,11.416632869886472,5179.534287195206,4552.052964369473
42601,48.77550549007302,11.41168067846948,4779.770504584265,5673.630631819692
42701,48.77207880875771,11.452259031981239,7773.006824425843,5387.988016571496
42702,48.771622212371575,11.452138437041027,7765.781612794006,5336.953088459304
42704,48.77221659382669,11.454235879652977,7917.746011543891,5407.982231249209
43001,48.778941347222734,11.41604500976811,5088.264256198241,6065.684756404338
43002,48.778647851839715,11.416048872082524,5089.58325908005,6033.07232148909
44302,48.77494940429408,11.420976781080203,5464.647632044655,5633.497452639689
44701,48.77881668097152,11.413210104532865,4880.459463527865,6045.223295429408
44702,48.77869279867171,11.412915250688147,4859.2367067658615,6030.767480694969
44801,48.78006768501341,11.438179599655351,6710.19638144955,6242.713040245236
44802,48.78033630837542,11.436904122169295,6615.55,6269.57
46201,48.77179316383553,11.377026976111186,2246.9120102703837,5180.949189716119
46202,48.771737338291274,11.376974180235079,2243.2269234376413,5174.62317803195
46501,48.76062777760334,11.442015791294843,7061.286890639333,4091.045595686497
46701,48.7476295833339,11.428266754822497,6097.021014936043,2614.019471201046
46702,48.74744533588843,11.428374987685345,6105.6293585888225,2593.794482980482
46801,48.76027513152264,11.409698030385398,4687.694691757145,3976.195715297169
46802,48.75992683545581,11.409418203911448,4668.356663273467,3936.8327130087323
47301,48.77246463662295,11.480841830335347,9871.496067200744,5498.902377634921
47302,48.772593779755525,11.481219306782135,9898.76,5514.16
5001,48.739488713798,11.45389466721616,8009.892635823926,1769.5595251340694
5002,48.740086978683806,11.452452298951037,7901.716762363429,1832.6400037014141
501,48.78525612103651,11.407674342997431,4451.18,6748.08
502,48.78562950596675,11.40827644262201,4494.09,6790.98
50501,48.76962989744556,11.47083068896898,9146.241012673529,5159.911154864879
50502,48.76979892459142,11.472018459482367,9232.896941707482,5181.53073256334
50899,48.73436431970142,11.442674990974506,7203.346893195082,1173.487755527327
51201,48.74309782082643,11.427876448154514,6084.387960952508,2109.4113268254177
51202,48.74309719096126,11.427163592301357,6031.988574278929,2107.671285111366
51601,48.751139845329206,11.42420884588114,5786.334852867031,2994.674897311711
51602,48.75118652679095,11.424583473751877,5813.703958414796,3000.739917778027
51901,48.7476993984727,11.464472099994447,8757.959196753854,2707.256316782175
51902,48.74767037046299,11.464880660242697,8788.093783783661,2705.0017335960174
52602,48.77523256505311,11.41283234598417,4865.335901526934,5645.9762295155115
53999,48.734376981169454,11.4798162039776,9933.994815042543,1263.120702459791
54393,48.77291405176921,11.431669147395276,6257.365274106364,5432.305878728668
54395,48.77298608313361,11.432106338682177,6289.22813873792,5441.337933957366
54396,48.77272136548069,11.432400972657955,6311.813651337296,5412.6066577086285
54397,48.772814249924934,11.43226439489174,6301.45,5422.61
54398,48.77285670253238,11.432276242032618,6302.169619604615,5427.3563183367105
54399,48.77256812035623,11.43220336069263,6297.84,5395.11
54401,48.781086183240305,11.406976031605568,4414.54537132765,6282.976831709335
54402,48.78118011985859,11.407122646618856,4424.984696464858,6293.758237873232
54702,48.771287606002346,11.436051452335454,6585.0990013568,5261.822153678192
55101,48.77769164319372,11.4385040031966,6742.484886178022,5979.38445558065
55102,48.778682178983324,11.438874419392052,6766.168145376364,6090.351968238786
55202,48.79400076664659,11.442308836374814,6963.821563935288,7801.068569274122
56402,48.73605543567078,11.430759934670899,6321.329220014338,1333.4297312505837
57201,48.773207031848095,11.374350452632791,2045.372855105899,5331.962767246923
57202,48.773117435018364,11.374296231363877,2041.7,5321.88
57301,48.74646231192644,11.443118233564121,7192.806996237726,2519.190098855921
57302,48.745294414136346,11.443653567739139,7236.32109928065,2390.6438299830183
